Country,Country Code,Year,"Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Official exchange rate, LCU per USD, period average,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Unemployment rate,Percent,,,"
Germany,DEU,2018,0.84676949126,1.65628457238,3438820.0,4063474.73078287,1.65628457238,208.88031725936,173.15584934016,3.19007680417
Germany,DEU,2019,0.8930961998,1.74681658707,3543490.0,3967742.69272522,1.74681658707,206.72401660455,162.11101339018,2.94998821903
Germany,DEU,2020,0.87738382839,1.71612596109,3443830.0,3932643.42249609,1.71612596109,210.33260442806,168.53912179853,3.62893692054
Germany,DEU,2021,0.84518008154,1.65324658424,3673190.0,4346113.51346903,1.65324658424,259.18470939308,214.84688199991,3.59399957396
Germany,DEU,2022,0.95094414865,1.86003507278,3982780.0,4192917.99540921,1.86003507278,236.89011790344,175.39980154498,3.14037814095
Germany,DEU,2023,0.92466452082,1.80866047686,4220790.0,4564891.16795749,1.80866047686,267.49790985229,202.75283037537,3.0848354225
Germany,DEU,2024,0.92438891162,1.8080959596,4331420.0,4686108.08235706,1.8080959596,313.9304068045,237.95745217843,3.39136722737
Germany,DEU,2025,0.8924481679372728,1.7456497995490907,1476800.0,1613373.8601080899,1.7456497995490907,393.94202979449454,310.4385227722218,4.012783983524001
Greece,GRC,2015,0.9007476221,306.94291311299,175289.0,194619.017192882,306.94291311299,34.37783863192,26.81019473509,24.99960689114
Greece,GRC,2016,0.90433493697,308.16715374542,174623.0,193151.210219435,308.16715374542,26.99386157705,20.9174047644,23.88190082799
Greece,GRC,2017,0.88690836099,302.25682060557,177251.0,200267.388293358,302.25682060557,34.70283351817,27.5681235163,21.83266333245
Greece,GRC,2019,0.8930961998,304.33280373141,184571.0,206687.230031132,304.33280373141,37.35057175473,29.28494517076,17.87936305318
Greece,GRC,2020,0.87738382839,298.97751716035,167949.0,191644.848816016,298.97751716035,32.24280497118,25.77831738578,17.66701049355
Greece,GRC,2021,0.84518008154,288.01986266626,183854.0,217459.171971213,288.01986266626,40.79375117626,33.83286953077,14.77779932279
Greece,GRC,2022,0.95094414865,324.05217953722,207076.0,218008.149225101,324.05217953722,41.09541870768,30.40432078578,12.46919323567
Greece,GRC,2023,0.92466452082,315.09711206239,224392.0,242687.549372722,315.09711206239,55.35586838833,41.98096678814,11.1059043338
Greece,GRC,2024,0.92438891162,315.00656320974,236854.0,256236.393174771,315.00656320974,66.6148855882,50.52532763345,10.08122082542
Greece,GRC,2025,0.8924481679372728,304.1178023762473,82107.33333333333,89714.71699842333,304.1178023762473,85.16155022757818,67.31861020059091,8.847555955525
Hong Kong China,HKG,2015,7.75261013003,7.75261013003,2398463.27009451,309375.792039419,7.75261013003,113.65784043465,113.80288792495,3.30002739323
Hong Kong China,HKG,2016,7.76225134961,7.76225134961,2490422.99011736,320842.084258756,7.76225134961,100.01108031377,100.02087915241,3.38307617028
Hong Kong China,HKG,2017,7.79259445722,7.79259445722,2659225.01959798,341237.949512861,7.79259445722,122.30827067685,121.81236210594,3.15311090734
Hong Kong China,HKG,2018,7.83733259029,7.83733259029,2836026.13776381,361861.021575744,7.83733259029,134.82533661168,133.53738119047,2.81513120821
Hong Kong China,HKG,2019,7.83512893963,7.83512893963,2846781.01208877,363331.359092428,7.83512893963,128.98295676046,127.78504365517,2.91802719731
Hong Kong China,HKG,2020,7.75611595458,7.75611595458,2676754.60847591,345115.810636573,7.75611595458,118.17004989595,118.26328259352,5.51695289127
Hong Kong China,HKG,2021,7.772636704,7.772636704,2869007.01466729,369116.332471458,7.772636704,126.79144532461,126.64407155107,5.4191790754
Hong Kong China,HKG,2022,7.83041648472,7.83041648472,2811381.79763281,359032.593947887,7.83041648472,95.32107693401,94.51117450697,4.32778620686
Hong Kong China,HKG,2023,7.82875726951,7.82875726951,2982690.81656621,381001.665307019,7.82875726951,89.03385088075,88.27654758697,2.97552348595
Hong Kong China,HKG,2024,7.80253863636,7.80253863636,3174940.1976281,406924.943786072,7.80253863636,84.26826684558,83.85252684335,3.00446876283
Hong Kong China,HKG,2025,7.7994783681509094,7.7994783681509094,1087723.5571916432,139589.80098501567,7.7994783681509094,110.51016051965726,109.97319961006819,3.4019116653211112
Hungary,HUN,2015,279.09076657099,279.09076657099,34931074.4660393,125139.691845086,279.09076657099,94.76803094237,64.03017358596,6.6
Hungary,HUN,2016,281.62884704862,281.62884704862,36263958.9427169,128783.575512682,281.62884704862,122.11350520509,81.86313667061,4.975
Hungary,HUN,2017,274.33296499601,274.33296499601,39252905.2203769,143493.346035951,274.33296499601,160.67689185645,111.14718422059,4.05
Hungary,HUN,2018,270.21120723331,270.21120723331,43440731.0565313,160889.169652704,270.21120723331,169.6485778991,118.89687803266,3.575
Hungary,HUN,2019,290.54274153021,290.54274153021,47832577.6739007,164675.240014393,290.54274153021,186.61970950939,121.29800142169,3.3
Hungary,HUN,2020,307.98441930171,307.98441930171,48758435.4643419,158568.715807544,307.98441930171,167.33474222037,102.85953250688,4.15
Hungary,HUN,2021,303.03504447032,303.03504447032,55332324.458394,182552.181214592,303.03504447032,216.46512634021,134.85394269027,4.075
Hungary,HUN,2022,372.41190166024,372.41190166024,65745539.1214935,177382.547690249,372.41190166024,196.15399618857,101.06529731455,3.6
Hungary,HUN,2023,352.95251242432,352.95251242432,75092844.069334,212851.933139821,352.95251242432,229.34481446265,122.74729869784,4.075
Hungary,HUN,2024,365.54825029801,365.54825029801,81192725.6613922,222155.968908409,365.54825029801,318.48514971172,164.39314603836,4.45
Hungary,HUN,2025,357.67585463015274,357.67585463015274,28230957.746111933,76248.37642595233,357.67585463015274,426.43319388240997,226.70613885425817,4.4
Iceland,ISL,2015,131.79417011946,131.79417011946,2335026.0,17724.1620133477,131.79417011946,187.07875974109,179.18429772339,4.58099808151
Iceland,ISL,2016,120.88866052286,120.88866052286,2547156.0,21153.7893712923,120.88866052286,216.99600666536,226.32921563427,3.44344391303
Iceland,ISL,2017,106.75819620226,106.75819620226,2677408.0,25112.136569627,106.75819620226,210.67316680469,249.02601399134,3.24740636902
Iceland,ISL,2018,108.1745372744,108.1745372744,2889195.0,26798.2073150621,108.1745372744,205.43474404104,240.78418816279,3.1473777072
Iceland,ISL,2019,122.5743134058,122.5743134058,3063414.0,24989.7247782364,122.5743134058,239.13042849036,245.62652121474,3.93665621942
Iceland,ISL,2020,135.3460596885,135.3460596885,2983972.0,22087.8775393414,135.3460596885,253.20617088286,236.63811771872,6.30055302934
Iceland,ISL,2021,126.9500671427,126.9500671427,3331537.0,26241.8489246668,126.9500671427,378.51498746502,375.64276565089,5.74465534771
Iceland,ISL,2022,135.26266616867,135.26266616867,3945588.0,29171.6222689838,135.26266616867,346.00335650628,324.1160866974,3.64455504079
Iceland,ISL,2023,137.94511419121,137.94511419121,4369742.0,31697.871878328,137.94511419121,293.01164181704,267.68042260339,3.38712941403
Iceland,ISL,2024,137.9623595544,137.9623595544,4587819.0,33254.2305215025,137.9623595544,298.41620766546,272.56176680379,3.40903583772
Iceland,ISL,2025,128.65236460930362,128.65236460930362,1616180.0,12165.945071556635,128.65236460930362,326.73069239169996,320.0794482200218,3.9730819311311114
India,IND,2015,64.13791287301,64.13791287301,133958000.0,2088311.43565332,64.13791287301,158.43687988528,113.59445514992,8.5
India,IND,2016,67.1851570429,67.1851570429,149690830.0,2228131.7256238,67.1851570429,152.78328818139,104.45448878639,8.5
India,IND,2017,65.1101154009,65.1101154009,166242100.0,2554694.58334394,65.1101154009,179.07501856173,126.44949570651,8.5
India,IND,2018,68.40717363908,68.40717363908,186794940.0,2732327.91510578,68.40717363908,205.08491011254,137.82979307443,8.9
India,IND,2019,70.43222844281,70.43222844281,197583720.0,2805367.82213335,70.43222844281,222.30758802083,144.98348916815,5.3
India,IND,2020,74.12083885634,74.12083885634,192453680.0,2601224.35362504,74.12083885634,219.14205810923,136.0506946292,8.0
India,IND,2021,73.90727546662,73.90727546662,228373600.0,3089084.43664964,73.90727546662,311.29535154092,193.33606777514,6.0
India,IND,2022,78.59253734864,78.59253734864,263181090.0,3349961.24562106,78.59253734864,335.21334457214,195.97661311618,5.3
India,IND,2023,82.58735991416,82.58735991416,292747690.0,3544241.52148038,82.58735991416,368.59463144435,204.8845086224,4.9
India,IND,2024,83.66917165613,83.66917165613,322140620.0,3849633.86395274,83.66917165613,447.24547181612,245.40723396824,4.9
India,IND,2025,86.72379448961546,86.72379448961546,114941986.66666667,1334862.6704549168,86.72379448961546,461.52574783862275,244.39521175077545,4.9
Indonesia,IDN,2015,13388.0279486708,13388.0279486708,11521538233.257,860907.881863629,13388.0279486708,187.30237754791,130.3587452994,6.2
Indonesia,IDN,2016,13307.0961786128,13307.0961786128,12396335512.3382,931855.95593697,13307.0961786128,191.90418495183,133.96256504844,5.6
Indonesia,IDN,2017,13380.3276464176,13380.3276464176,13585473217.8792,1015262.85445463,13380.3276464176,219.03605189729,151.87607290765,5.5
Indonesia,IDN,2018,14234.3712652404,14234.3712652404,14832103345.1913,1042409.09981821,14234.3712652404,232.24612909913,151.75028060613,5.3
Indonesia,IDN,2019,14144.503255772,14144.503255772,15828552665.6616,1119108.9199106,14144.503255772,240.4303060609,157.73219444973,5.3
Indonesia,IDN,2020,14552.1728045204,14552.1728045204,15446791661.1293,1062393.33068721,14552.1728045204,200.00981436251,128.28155389646,7.1
Indonesia,IDN,2021,14297.1632890761,14297.1632890761,16974571270.9824,1187269.69212018,14297.1632890761,237.45882053364,154.11859128011,6.5
Indonesia,IDN,2022,14852.3045415334,14852.3045415334,19582743022.6651,1318379.16908213,14852.3045415334,265.49528653835,165.98621750992,5.9
Indonesia,IDN,2023,15236.1711401672,15236.1711401672,20894552410.4923,1371616.85954768,15236.1711401672,261.68218828808,159.42424690427,5.3
Indonesia,IDN,2024,15856.5668972332,15856.5668972332,22137348492.8569,1396280.02936337,15856.5668972332,278.65653503734,163.19560124815,4.9
Indonesia,IDN,2025,16435.78702804442,16435.78702804442,7790308148.185699,473881.00067876,16435.78702804442,274.29896285726,154.86775799916998,5.0
Iran Islamic Rep.,IRN,2015,28804.8010245653,28804.8010245653,,409191.686496677,28804.8010245653,556.2047283413,191.56622150317,11.0
Iran Islamic Rep.,IRN,2016,32129.0625897212,32129.0625897212,,459042.684192698,32129.0625897212,661.82715021195,204.54700960756,12.4
Iran Islamic Rep.,IRN,2017,36562.1171082761,36562.1171082761,,489168.73181114695,36562.1171082761,710.36858179582,192.22760799037,12.1
Iran Islamic Rep.,IRN,2018,38242.521753353,38242.521753353,,398880.231367268,38242.521753353,1086.9993538981,280.56563520998,12.1
Iran Islamic Rep.,IRN,2019,39922.6578344782,39922.6578344782,,333519.146339191,39922.6578344782,2110.28542643262,521.73831380497,10.7
Iran Islamic Rep.,IRN,2020,41547.2255925298,41547.2255925298,,262186.179355944,41547.2255925298,9961.54879695848,2364.66274628853,9.6
Iran Islamic Rep.,IRN,2021,42000.0,42000.0,,383436.202446695,42000.0,11285.1899765331,2659.7050029907,9.2
Iran Islamic Rep.,IRN,2022,42000.0,42000.0,,394362.62179303495,42000.0,12241.073071802,2884.98849897505,9.0
Iran Islamic Rep.,IRN,2023,42000.0,42000.0,,404625.655076275,42000.0,17529.7601499067,4131.43162577554,8.1
Iran Islamic Rep.,IRN,2024,42000.0,42000.0,,436906.331671859,42000.0,18695.0128066006,4406.0595520401,7.6
Ireland,IRL,2015,0.9007476221,0.70939371175,272822.0,302850.239913936,0.70939371175,203.11289402909,157.9049431635,9.925
Ireland,IRL,2016,0.90433493697,0.71224556263,274678.0,303660.681884425,0.71224556263,200.90314910198,155.68522558371,8.4
Ireland,IRL,2017,0.88690836099,0.69848261805,307920.0,348332.342098103,0.69848261805,221.84276256557,175.72380056941,6.76666666667
Ireland,IRL,2018,0.84676949126,0.66689157064,335194.0,396056.217904064,0.66689157064,216.35768936261,179.42336692174,5.80833333333
Ireland,IRL,2019,0.8930961998,0.70338130785,363696.0,407150.642884532,0.70338130785,204.92734564266,160.74436453228,4.98333333333
Ireland,IRL,2020,0.87738382839,0.69102034293,383060.0,437715.569323988,0.69102034293,207.92976450964,166.68904634658,5.84166666667
Ireland,IRL,2021,0.84518008154,0.66565649164,448779.0,530855.867027719,0.66565649164,266.50714312757,220.98604907794,6.25
Ireland,IRL,2022,0.95094414865,0.74893910151,520776.0,547694.059472866,0.74893910151,234.54053719843,173.75468619254,4.475
Ireland,IRL,2023,0.92466452082,0.72824044717,524797.0,567603.666376471,0.72824044717,274.75442001825,208.29236631604,4.30833333333
Ireland,IRL,2024,0.92438891162,0.72804570892,562566.0,608450.341560432,0.72804570892,314.78454981586,238.67843787237,4.29166666667
Ireland,IRL,2025,0.8924481679372728,0.70286731462,217281.33333333334,237392.154869056,0.70286731462,358.4735973873991,282.59983557086275,4.5888888888890005
Israel,ISR,2015,3.88259372594,3.88259372594,1176840.8907952,303138.763921988,3.88259372594,127.65403506385,122.20278866553,5.24166666667
Israel,ISR,2016,3.83954006671,3.83954006671,1232623.65943123,321102.349423417,3.83954006671,115.77983987933,111.97384236521,4.81666666667
Israel,ISR,2017,3.59784502708,3.59784502708,1285507.81015264,357572.995417357,3.59784502708,118.67699532511,122.56904429236,4.225
Israel,ISR,2018,3.59407670089,3.59407670089,1346954.65150575,374881.431349018,3.59407670089,128.86154336975,133.14231711441,3.975
Israel,ISR,2019,3.56391681293,3.56391681293,1421975.32442806,399123.825050061,3.56391681293,136.77419636707,142.62565169673,3.83333333333
Israel,ISR,2020,3.43849299282,3.43849299282,1413466.3738684,411464.62994315,3.43849299282,132.14752820884,142.90546416218,4.28333333333
Israel,ISR,2021,3.23128106649,3.23128106649,1580458.60392924,489491.346286767,3.23128106649,164.16403230879,188.88390059933,4.96666666667
Israel,ISR,2022,3.35822013458,3.35822013458,1763730.84529386,525331.221250369,3.35822013458,183.43278755161,203.43883579482,3.76666666667
Israel,ISR,2023,3.68587104214,3.68587104214,1883090.87661569,511259.742710222,3.68587104214,166.02888407783,167.57257775221,3.45
Israel,ISR,2024,3.70106609966,3.70106609966,2005891.97765194,541972.780420364,3.70106609966,188.89546616164,189.65886862604,2.99166666667
Israel,ISR,2025,3.498468470733636,3.498468470733636,683534.2410418533,189903.84768909332,3.498468470733636,259.6186183728582,277.1296602016436,2.8875
Italy,ITA,2015,0.9007476221,1744.12142359436,1662999.0,1846367.06400178,1744.12142359436,96.08587406013,74.69086587524,11.98543657827
Italy,ITA,2016,0.90433493697,1751.14209039613,1706584.0,1887586.34225415,1751.14209039613,75.50304586718,58.499189818,11.74658933652
Italy,ITA,2017,0.88690836099,1717.36053202276,1747721.0,1974794.2966893,1717.36053202276,91.21087162133,72.37100552775,11.25944391451
Italy,ITA,2018,0.84676949126,1639.62994595568,1778474.0,2101885.80794356,1639.62994595568,93.0629257086,77.22475193709,10.58140411823
Italy,ITA,2019,0.8930961998,1729.33307669866,1804609.0,2020757.50296287,1729.33307669866,92.59502293106,72.60560345427,9.92297504824
Italy,ITA,2020,0.87738382839,1699.00050457996,1668953.0,1906970.2058152,1699.00050457996,86.82634032317,69.47601711891,9.3175148381
Italy,ITA,2021,0.84518008154,1636.63680755537,1839200.0,2175850.524295,1636.63680755537,108.53129790773,89.92453290972,9.56326911361
Italy,ITA,2022,0.95094414865,1841.38700748557,1997300.0,2102635.30875911,1841.38700748557,102.39067359936,75.84623611918,8.08369542394
Italy,ITA,2023,0.92466452082,1790.4980765379,2143848.0,2318657.16131184,1790.4980765379,120.43190805342,91.26993882579,7.67500969691
Italy,ITA,2024,0.92438891162,1789.98595591787,2196544.0,2376440.23785052,1789.98595591787,144.61959330182,109.63771788002,6.50264907255
Italy,ITA,2025,0.8924481679372728,1728.11134400527,746310.0,815369.6105598334,1728.11134400527,170.7510058420182,134.58709271529636,6.31870862352375
Japan,JPN,2015,121.00423590222,121.00423590222,538032300.0,4446613.426587,121.00423590222,179.82367707445,135.28242839282,3.37155633611
Japan,JPN,2016,108.79590040937,108.79590040937,544198100.0,5010677.62719858,108.79590040937,158.71806209075,133.00410229267,3.11334320507
Japan,JPN,2017,112.11026484398,112.11026484398,553047000.0,4933715.56207729,112.11026484398,189.49092557243,153.98113278806,2.80676040574
Japan,JPN,2018,110.34010433005,110.34010433005,556551600.0,5045777.04281545,110.34010433005,209.29793114432,172.82273818038,2.44204899774
Japan,JPN,2019,108.98974591411,108.98974591411,557847400.0,5118926.40710237,108.98974591411,203.36743188502,169.97851276083,2.34983848413
Japan,JPN,2020,106.77069043698,106.77069043698,539442200.0,5053809.30890913,106.77069043698,212.89986353667,181.79433566655,2.7770459956
Japan,JPN,2021,109.7863045086,109.7863045086,553289200.0,5042372.54408854,109.7863045086,270.46094153876,224.53478975862,2.81856385804
Japan,JPN,2022,131.43637096509,131.43637096509,560620400.0,4288715.13631913,131.43637096509,255.64329280424,178.35091929576,2.60182110905
Japan,JPN,2023,140.45478108139,140.45478108139,590650900.0,4211821.73250279,140.45478108139,287.66175166893,186.30610317383,2.5669992683
Japan,JPN,2024,151.39099505145,151.39099505145,608311200.0,4019319.68951683,151.39099505145,359.79411389208,216.42167388512,2.54912030062
Japan,JPN,2025,148.38297177677453,148.38297177677453,210045533.33333334,1415756.6639876498,148.38297177677453,374.8446826316282,230.0603657398091,2.4658332839077777
Jordan,JOR,2015,0.70887318684,0.70887318684,27373.4750490278,38615.3283610045,0.70887318684,74.23039579307,74.11170635058,13.1
Jordan,JOR,2016,0.70883863597,0.70883863597,28308.4140294705,39936.6143406951,0.70883863597,72.27401740548,72.15786204369,15.3
Jordan,JOR,2017,0.70893562998,0.70893562998,29525.3946514045,41647.6760968599,0.70893562998,73.5531662126,73.42999579507,18.3
Jordan,JOR,2018,0.70952170149,0.70952170149,30782.4213704816,43384.5676559304,0.70952170149,72.73640302138,72.55747432683,18.6
Jordan,JOR,2019,0.70893337686,0.70893337686,31585.5192089897,44553.6820250513,0.70893337686,65.41866423595,65.30665321837,19.1
Jordan,JOR,2020,0.70912379227,0.70912379227,31027.308565424,43754.610011842,0.70912379227,55.33551618358,55.23568012611,23.2
Jordan,JOR,2021,0.70895013371,0.70895013371,32844.6673924945,46328.667654269,0.70895013371,66.79901050394,66.68762515755,24.1
Jordan,JOR,2022,0.70926229296,0.70926229296,34591.7165626929,48771.2534267139,0.70926229296,83.36153045036,83.1789225129,22.9
Jordan,JOR,2023,0.70947923019,0.70947923019,36247.5785980072,51090.5496624622,0.70947923019,83.78895355818,83.5846343947,22.0
Jordan,JOR,2024,0.70906664392,0.70906664392,37852.2914327946,53383.2142071656,0.70906664392,79.72691819454,79.57841879074,17.996
Jordan,JOR,2025,0.7091554526636363,0.7091554526636363,13075.992254069899,18435.731305483834,0.7091554526636363,97.66824595196,97.47564429556091,
Kazakhstan,KAZ,2015,222.9021651816,222.9021651816,39365682.2197543,182346.962771537,222.9021651816,45.8452378549,31.8151537921,4.99166666667
Kazakhstan,KAZ,2016,342.0505437171,342.0505437171,45296545.908693,132597.926168434,342.0505437171,57.14227154373,24.80728989754,4.96666666667
Kazakhstan,KAZ,2017,326.22162317164,326.22162317164,52252667.1493868,160106.316342321,326.22162317164,93.42392941172,42.32213635395,4.9
Kazakhstan,KAZ,2018,345.05025852613,345.05025852613,59740517.9707434,173300.066276582,345.05025852613,123.62934486915,53.36396923075,4.85
Kazakhstan,KAZ,2019,383.06338193268,383.06338193268,67123826.7144247,175193.580274198,383.06338193268,121.49548827288,46.98551984079,4.8
Kazakhstan,KAZ,2020,413.6707524233,413.6707524233,69357601.6209065,167873.915066407,413.6707524233,126.57685970068,45.43207301168,4.8
Kazakhstan,KAZ,2021,426.20557836125,426.20557836125,81511015.5797253,191178.222813636,426.20557836125,173.6683689729,60.30414566956,4.9
Kazakhstan,KAZ,2022,461.17673907554,461.17673907554,102144801.20422,221480.23026569,461.17673907554,164.72448750652,53.05207087022,4.9
Kazakhstan,KAZ,2023,456.45324104986,456.45324104986,117379276.596493,257053.350735393,456.45324104986,195.82893289054,63.51869322917,4.7
Kazakhstan,KAZ,2024,469.44237361974,469.44237361974,130338913.75642,277688.567031191,469.44237361974,268.76385115096,84.79217032927,4.7
Kazakhstan,KAZ,2025,522.2481111236591,522.2481111236591,48892574.00251347,95515.37313854399,522.2481111236591,325.06269715124637,92.02028453733637,4.6
Kenya,KEN,2015,98.19211739786,98.19211739786,6892796.28529012,70262.2154345617,98.19211739786,134.22149733625,104.22594985631,2.762
Kenya,KEN,2016,101.53422203044,101.53422203044,7602681.8740694,74877.8729835336,101.53422203044,103.60531208039,77.21732153087,2.757
Kenya,KEN,2017,103.41189469114,103.41189469114,8490093.28062021,82099.8750230066,103.41189469114,99.58585693309,72.86841472534,3.541
Kenya,KEN,2018,101.27345268968,101.27345268968,9344494.9689554,92273.6716247231,101.27345268968,95.79298296634,71.58902310734,4.284
Kenya,KEN,2019,102.0063659185,102.0063659185,10241715.1885421,100385.07323322,102.0063659185,77.74206222616,57.71330276637,5.014
Kenya,KEN,2020,106.50650757576,106.50650757576,10713935.8473007,100639.352010993,106.50650757576,58.12226152589,41.48657302936,5.619
Kenya,KEN,2021,109.63606067664,109.63606067664,12032577.9152857,109730.580399078,109.63606067664,55.48378689511,38.3007427115,5.693
Kenya,KEN,2022,117.89304155295,117.89304155295,13496331.6554603,114469.637348486,117.89304155295,50.5974893284,32.53625008831,5.707
Kenya,KEN,2023,139.98572092627,139.98572092627,15033777.1130733,107754.027530404,139.98572092627,45.13838124911,24.58454855026,5.567
Kenya,KEN,2024,134.89247283393,134.89247283393,16226344.8782344,120935.396761011,134.89247283393,49.24517844077,27.86329890399,5.434
Kenya,KEN,2025,129.26083555430182,129.26083555430182,5834390.397265763,45125.188166064596,129.26083555430182,70.31689281055455,41.16397121372818,
Korea Rep.,KOR,2015,1131.54462297096,1131.54462297096,1740775900.0,1539277.35844977,1131.54462297096,125.70564744296,126.51606466135,3.6
Korea Rep.,KOR,2016,1160.47493290649,1160.47493290649,1833026600.0,1580712.4730888,1160.47493290649,125.10415809921,122.87997930385,3.69166666667
Korea Rep.,KOR,2017,1130.91125316777,1130.91125316777,1934234000.0,1710910.1623242,1130.91125316777,123.75065134978,124.79268869636,3.68333333333
Korea Rep.,KOR,2018,1100.45445708012,1100.45445708012,2006974500.0,1824307.24217963,1100.45445708012,150.8368879231,156.35088595346,3.85
Korea Rep.,KOR,2019,1165.64861602437,1165.64861602437,2040594300.0,1751162.27494404,1165.64861602437,127.55540464941,124.78343170673,3.76666666667
Korea Rep.,KOR,2020,1179.60564080636,1179.60564080636,2058466600.0,1747717.9738543,1179.60564080636,140.62587799812,136.42576842374,3.96666666667
Korea Rep.,KOR,2021,1144.41119710302,1144.41119710302,2221913000.0,1941693.97034476,1144.41119710302,185.89755769035,184.99687657237,3.61666666667
Korea Rep.,KOR,2022,1291.33381019041,1291.33381019041,2323781500.0,1803455.98312053,1291.33381019041,152.52231991345,135.55216077058,2.875
Korea Rep.,KOR,2023,1306.18167446005,1306.18167446005,2408687400.0,1844078.18682757,1306.18167446005,155.88276670336,135.86304465827,2.69166666667
Korea Rep.,KOR,2024,1363.74287040435,1363.74287040435,2556857400.0,1875207.92537846,1363.74287040435,149.98625717481,125.37369049596,2.79166666667
Korea Rep.,KOR,2025,1413.6337256258237,1413.6337256258237,871501666.6666666,611274.9044090253,1413.6337256258237,143.69411788108093,115.86704303522546,2.677777777778
Latvia,LVA,2015,0.9007476221,0.63311678395,23720.3,26335.0539682774,0.63311678395,151.28287545306,117.62609093095,9.87562631413
Latvia,LVA,2016,0.90433493697,0.63563835265,24473.2,27065.9956870958,0.63563835265,208.02088888919,161.18671633689,9.63681155615
Latvia,LVA,2017,0.88690836099,0.62332236221,26004.1,29391.0157569783,0.62332236221,286.23399179813,227.93768293067,8.70947896655
Latvia,LVA,2018,0.84676949126,0.59518112355,28112.8,33204.5045916588,0.59518112355,319.4009373933,264.86610811005,7.3964939942
Latvia,LVA,2019,0.8930961998,0.62769329593,29556.2,33095.5541508094,0.62769329593,322.26144837694,252.89752179837,6.3100898345
Latvia,LVA,2020,0.87738382839,0.61667525292,29231.8,33378.0123776891,0.61667525292,334.728058306,268.24146603178,8.09328534301
Latvia,LVA,2021,0.84518008154,0.59404995922,32181.5,38059.2205666634,0.59404995922,384.41565701198,318.84187403416,7.56334399577
Latvia,LVA,2022,0.95094414865,0.668359176,36015.1,37898.6408730809,0.668359176,358.12459466834,265.0516270415,6.85368945765
Latvia,LVA,2023,0.92466452082,0.64989511183,39600.8,42824.8813226259,0.64989511183,401.2230099017,304.13393609764,6.50838161847
Latvia,LVA,2024,0.92438891162,0.64973125274,40298.1,43589.0776240235,0.64973125274,345.33268970947,262.01080371884,6.93033533034
Latvia,LVA,2025,0.8924481679372728,0.6272657528700001,13833.333333333334,15117.997371144835,0.6272657528700001,281.96510196755185,222.02507886851728,6.798167529897
Lithuania,LTU,2015,0.9007476221,3.1102058992,37443.137,41568.8903564171,3.1102058992,170.38437622311,132.64939053018,8.71666666667
Lithuania,LTU,2016,0.90433493697,3.12268591027,38814.483,42925.4531085918,3.12268591027,182.61524616178,141.6177176985,8.04166666667
Lithuania,LTU,2017,0.88690836099,3.06250565437,42278.791,47798.466890492,3.06250565437,213.2479346824,169.42921407277,7.88333333333
Lithuania,LTU,2018,0.84676949126,2.9238680446,45954.305,54277.3109675661,2.9238680446,239.41688564986,198.51395214656,8.5
Lithuania,LTU,2019,0.8930961998,3.0838371965,49242.531,55132.1931799174,3.0838371965,237.54396212466,186.46727878141,8.375
Lithuania,LTU,2020,0.87738382839,3.02973744981,49832.5,56907.1646228185,3.02973744981,258.07572230803,206.9851447474,12.53333333333
Lithuania,LTU,2021,0.84518008154,2.91856107778,56668.3,67018.3313133482,2.91856107778,322.88887849431,267.85592872036,13.04166666667
Lithuania,LTU,2022,0.95094414865,3.28369145531,67447.8,70957.6232611571,3.28369145531,321.31360366507,237.63907980474,9.025
Lithuania,LTU,2023,0.92466452082,3.1929226714,73803.6,79821.6821298618,3.1929226714,340.89927950693,258.68207119103,8.64166666667
Lithuania,LTU,2024,0.92438891162,3.19201570989,77943.1,84325.264536949,3.19201570989,347.08195027388,263.34102049298,8.78333333333
Lithuania,LTU,2025,0.8924481679372728,3.081707324487273,27199.533333333336,29741.110759555002,3.081707324487273,415.97490556837363,327.93317624536365,8.688888888889
Luxembourg,LUX,2015,0.9007476221,36.33764430977,54266.3,60251.4655381229,36.33764430977,69.70035213211,54.22412504032,6.78033640506
Luxembourg,LUX,2016,0.90433493697,36.48238135986,56107.9,62051.088073809,36.48238135986,61.05156481988,47.28437668222,6.34998116402
Luxembourg,LUX,2017,0.88690836099,35.78368148012,58267.4,65849.288752677,35.78368148012,70.080417852,55.41605079425,5.91010002362
Luxembourg,LUX,2018,0.84676949126,34.15984763722,60169.8,71103.9057095822,34.15984763722,69.45000717038,57.57428464792,5.46254402007
Luxembourg,LUX,2019,0.8930961998,36.02864370255,62241.9,69689.4174996604,36.02864370255,54.09109478037,42.44818361871,5.37935396099
Luxembourg,LUX,2020,0.87738382839,35.39638556293,64509.9,73689.0812075315,35.39638556293,41.75251064271,33.43850989846,6.34775286933
Luxembourg,LUX,2021,0.84518008154,34.09748882497,72926.4,86260.0318972611,34.09748882497,67.94543358513,56.27511520969,5.73962605166
Luxembourg,LUX,2022,0.95094414865,38.3631963627,76926.7,80985.070007632,38.3631963627,67.88654903548,50.34009719265,4.80272608601
Luxembourg,LUX,2023,0.92466452082,37.30290684936,82492.9,89222.6052443651,37.30290684936,64.98294185397,49.23966263959,5.23154271087
Luxembourg,LUX,2024,0.92438891162,37.29228508611,85676.7,92689.3092531901,37.29228508611,61.10167408428,46.312906781,5.75802242788
